Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
327	-0.396	0.	-8.25e-002	-3.6117e-002
328	-0.352	0.	-8.25e-002	-5.7299e-002
329	-0.308	0.	-8.25e-002	-7.341e-002
330	-0.264	0.	-8.25e-002	-7.7603e-002
331	-0.22	0.	-8.25e-002	-8.1367e-002
332	-0.176	0.	-8.25e-002	-7.9719e-002
333	-0.132	0.	-8.25e-002	-7.6578e-002
334	-8.8e-002	0.	-8.25e-002	-6.4076e-002
335	-4.4e-002	0.	-8.25e-002	-3.5226e-002
336	-2.2e-002	0.	-8.25e-002	7.8912e-003
337	0.	0.	-8.25e-002	6.658e-002
347	-0.44	0.	-6.875e-002	0.19448
351	0.	0.	-6.875e-002	0.21397
418	1.	0.	-9.8409e-002	1.1207e-003
419	1.	0.	-0.19682	1.0037e-003
420	1.	0.	-0.29523	9.454e-004
421	1.	0.	-0.39364	7.909e-004
422	1.	0.	-0.49205	6.3377e-004
423	1.	0.	-0.59045	4.8572e-004
424	1.	0.	-0.68886	3.7737e-004
425	1.	0.	-0.78727	2.7545e-004
426	1.	0.	-0.88568	1.8579e-004
427	1.	0.	-0.98409	6.5838e-005
438	0.89833	0.	-1.0825	4.1495e-005
439	0.79667	0.	-1.0825	5.5815e-005
440	0.695	0.	-1.0825	4.8496e-005
441	0.59333	0.	-1.0825	3.7354e-005
442	0.49167	0.	-1.0825	3.0697e-005
443	0.39	0.	-1.0825	3.2695e-005
444	0.28833	0.	-1.0825	1.1031e-005
445	0.18667	0.	-1.0825	-1.6934e-005
446	8.5e-002	0.	-1.0825	-4.4102e-005
447	-1.6667e-002	0.	-1.0825	-1.0087e-004
448	-0.11833	0.	-1.0825	-8.718e-005
449	-0.22	0.	-1.0825	-9.9461e-005
450	-0.32167	0.	-1.0825	-1.0162e-004
451	-0.42333	0.	-1.0825	-8.1515e-005
452	-0.525	0.	-1.0825	-3.0574e-005
453	-0.62667	0.	-1.0825	-2.0886e-005
454	-0.72833	0.	-1.0825	3.5765e-006
455	-0.83	0.	-1.0825	2.4239e-005
456	-0.93167	0.	-1.0825	3.9422e-005
457	-1.0333	0.	-1.0825	4.9738e-005
458	-1.135	0.	-1.0825	4.9979e-005
459	-1.2367	0.	-1.0825	4.1961e-005
460	-1.3383	0.	-1.0825	3.6468e-005
