Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
878	-0.14048	0.358	0.	2.8938e-004
879	-6.6871e-002	0.19862	0.	4.5836e-004
880	-6.6321e-002	4.0207e-002	0.	-6.1742e-003
881	-6.9e-002	8.3262e-002	0.	-1.0052e-002
882	-0.10875	0.18332	0.	-8.8785e-004
883	-0.14266	9.6592e-003	0.	-2.8922e-005
884	-0.14454	0.11289	0.	-1.2778e-003
885	-8.875e-002	-7.1443e-002	0.	2.4757e-003
886	-8.7722e-002	0.27925	0.	2.8397e-003
887	-0.144	-2.7317e-002	0.	4.512e-004
888	-0.14376	0.23483	0.	3.786e-004
889	-6.6585e-002	0.14552	0.	-9.2817e-003
890	-0.15122	0.19904	0.	-1.0195e-004
891	-0.144	7.0274e-002	0.	-1.0661e-003
892	-7.1561e-002	-4.7199e-003	0.	3.8461e-003
893	-0.10531	-0.12051	0.	9.4161e-004
894	-0.10769	0.33158	0.	8.867e-004
895	-3.4691e-002	0.30654	0.	3.9886e-003
896	-3.55e-002	-9.3902e-002	0.	4.8089e-003
897	-0.1065	9.8506e-002	0.	-3.6324e-003
898	-0.1065	2.4543e-002	0.	-7.9025e-004
899	-0.14813	0.40263	0.	1.1612e-004
900	-0.14644	-0.19204	0.	1.2558e-004
901	-3.3172e-002	0.41952	0.	4.137e-004
902	-3.3172e-002	-0.20952	0.	4.1417e-004
903	-0.11729	0.25657	0.	1.2591e-003
904	-0.11728	-5.0784e-002	0.	1.3539e-003
905	-3.8792e-002	-0.1165	0.	2.729e-003
906	-4.1143e-002	0.3477	0.	1.5698e-003
907	-8.5036e-002	-4.8368e-002	0.	3.7081e-003
908	-6.9237e-002	0.25106	0.	6.1933e-003
909	-0.1345	-5.5045e-002	0.	7.547e-004
910	-7.0664e-002	0.1246	0.	-8.9404e-003
911	-0.14661	2.9038e-002	0.	-3.7346e-004
912	-6.697e-002	-0.1254	0.	1.7302e-003
913	-0.13467	0.34019	0.	4.2478e-004
914	-0.12954	-0.1109	0.	6.3712e-004
915	-0.13944	-0.23208	0.	1.0283e-004
916	-0.14267	0.42341	0.	1.0336e-004
917	-0.14467	0.30759	0.	4.4855e-004
918	-0.12546	0.3741	0.	3.114e-004
919	-0.11924	-0.1842	0.	2.8167e-004
920	-0.14699	-8.5378e-002	0.	4.8044e-004
921	-0.10132	0.32024	0.	1.0951e-003
922	-9.6362e-002	-9.0629e-002	0.	1.6978e-003
923	-3.6899e-002	-1.9699e-002	0.	2.4788e-002
924	-5.9372e-002	-6.9567e-002	0.	5.4202e-003
925	-6.3048e-002	0.29822	0.	3.3414e-003
926	-4.2283e-002	0.24373	0.	1.6341e-002
927	-8.4167e-002	0.3493	0.	9.7376e-004
928	-0.16357	-0.12007	0.	1.6149e-004
929	-9.9253e-002	0.43007	0.	2.1645e-004
930	-9.2125e-002	-0.23445	0.	2.1091e-004
931	-1.5125e-002	-0.14278	0.	1.734e-003
932	-3.4441e-002	-5.5341e-002	0.	1.238e-002
933	-1.4049e-002	0.26787	0.	1.4248e-002
934	-6.9e-002	0.17261	0.	-4.5855e-003
935	-5.6764e-002	0.22018	0.	8.4432e-003
936	-5.9813e-002	0.43668	0.	2.8924e-004
937	-5.9813e-002	-0.22668	0.	2.9212e-004
938	-7.8169e-002	-0.18024	0.	4.9129e-004
939	-0.15614	0.34758	0.	1.9174e-004
940	-2.4253e-002	0.38025	0.	8.6481e-004
941	-2.4957e-002	-0.17667	0.	7.9265e-004
942	-0.12681	4.4667e-002	0.	-1.1276e-003
943	-8.3679e-002	0.22097	0.	2.5538e-003
944	-9.3121e-002	0.19892	0.	-2.9576e-004
945	-0.11904	0.1994	0.	-6.4496e-005
946	-0.15576	0.2761	0.	3.4541e-004
947	-8.5524e-002	0.16218	0.	-4.3349e-003
948	-4.1688e-002	-0.18762	0.	5.6454e-004
949	-4.0219e-002	0.39585	0.	5.8968e-004
950	-0.10424	0.37887	0.	4.2822e-004
951	-8.775e-002	9.1616e-003	0.	3.6843e-004
952	-5.025e-002	5.4756e-002	0.	-1.3174e-002
953	-2.0815e-002	0.23838	0.	3.3861e-002
954	-9.8041e-002	0.25276	0.	2.2424e-003
955	-2.1042e-002	0.33788	0.	2.1866e-003
956	-0.13229	0.17756	0.	-6.4012e-004
