Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
3248	0.37818	0.	-0.99749	5.2572e-008
3251	0.29565	0.	-1.03	-2.0581e-007
3252	0.33123	0.	-0.99749	-6.7476e-008
3255	0.20174	0.	-1.03	-4.9749e-007
3256	0.23239	0.	-0.95288	-9.2711e-007
3257	0.28427	0.	-0.99749	-2.4436e-007
3261	0.10783	0.	-1.03	-8.2933e-007
3262	0.18543	0.	-0.95288	-1.0419e-006
3263	0.12674	0.	-0.9777	-1.1356e-006
3266	1.3913e-002	0.	-1.03	-1.0668e-006
3267	2.2677e-002	0.	-0.97452	-1.767e-006
3268	7.9782e-002	0.	-0.9777	-1.3527e-006
3272	-8.e-002	0.	-1.03	-1.1191e-006
3273	-2.428e-002	0.	-0.97452	-1.7875e-006
3278	-0.17391	0.	-1.03	-1.1348e-006
3279	-7.1236e-002	0.	-0.97452	-1.8193e-006
3280	-0.14407	0.	-0.95361	-2.3244e-006
3283	-0.26783	0.	-1.03	-8.4544e-007
3284	-0.19103	0.	-0.95361	-2.3083e-006
3285	-0.24911	0.	-0.98097	-1.2018e-006
3289	-0.36174	0.	-1.03	-3.9649e-007
3290	-0.35604	0.	-0.97953	-6.2273e-007
3291	-0.29607	0.	-0.98097	-9.2868e-007
3295	-0.45565	0.	-1.03	-1.1854e-007
3296	-0.403	0.	-0.97953	-4.4695e-007
3298	-0.54957	0.	-1.03	1.301e-007
3299	-0.52844	0.	-0.94502	2.6143e-007
3300	-0.44995	0.	-0.97953	-3.4477e-007
3305	-0.64348	0.	-1.03	3.271e-007
3306	-0.5754	0.	-0.94502	4.0789e-007
3307	-0.64955	0.	-0.97631	5.7155e-007
3311	-0.73739	0.	-1.03	4.0768e-007
3312	-0.6965	0.	-0.97631	6.2208e-007
3316	-0.8313	0.	-1.03	5.4578e-007
3317	-0.81838	0.	-0.9633	8.883e-007
3318	-0.74346	0.	-0.97631	6.5213e-007
3320	-0.92522	0.	-1.03	6.9461e-007
3321	-0.86533	0.	-0.9633	9.9634e-007
3325	-1.0191	0.	-1.03	6.8924e-007
3326	-0.91229	0.	-0.9633	1.0371e-006
3327	-0.99	0.	-0.96905	1.017e-006
3332	-1.113	0.	-0.98318	8.8399e-007
3333	-1.113	0.	-1.03	5.4348e-007
3334	-1.037	0.	-0.96905	9.7087e-007
3362	-1.16	0.	-0.88955	1.596e-006
3363	-1.16	0.	-0.98318	7.8438e-007
3364	-1.0839	0.	-0.92223	1.2118e-006
3368	-1.16	0.	-0.79591	2.8525e-006
3369	-1.0839	0.	-0.87541	1.6829e-006
3370	-1.1128	0.	-0.82319	2.4097e-006
3373	-1.16	0.	-0.70227	4.3986e-006
3374	-1.1131	0.	-0.70243	4.3998e-006
3375	-1.1128	0.	-0.77637	3.195e-006
3380	-1.16	0.	-0.60864	6.0765e-006
3381	-1.1131	0.	-0.65561	5.1607e-006
3383	-1.16	0.	-0.515	7.9684e-006
3384	-1.1018	0.	-0.537	7.7043e-006
3385	-1.1131	0.	-0.60879	6.0777e-006
3390	-1.16	0.	-0.42136	9.8217e-006
3391	-1.1018	0.	-0.49018	8.6791e-006
3392	-1.1172	0.	-0.42665	9.8488e-006
3396	-1.16	0.	-0.32773	1.1675e-005
3397	-1.1172	0.	-0.37983	1.0727e-005
3399	-1.16	0.	-0.23409	1.3654e-005
3400	-1.0794	0.	-0.27272	1.4236e-005
3401	-1.1172	0.	-0.33301	1.1702e-005
3406	-1.16	0.	-0.14045	1.5148e-005
3407	-1.0794	0.	-0.2259	1.5241e-005
3408	-1.095	0.	-0.15518	1.5879e-005
3413	-1.1145	0.	-4.6818e-002	1.6275e-005
3414	-1.16	0.	-4.6818e-002	1.5706e-005
3415	-1.095	0.	-0.10836	1.6368e-005
3455	0.13636	0.	0.	2.1609e-003
3456	6.8182e-002	0.	0.	1.0029e-002
3459	9.8778e-002	0.	-3.3611e-002	2.4368e-003
3467	0.22727	0.	0.	7.7802e-004
3470	0.14423	0.	-3.3611e-002	1.4946e-003
3471	0.19976	0.	-4.5664e-002	8.5964e-004
3476	0.31818	0.	0.	2.5319e-004
3479	0.3099	0.	-5.9029e-002	2.3912e-004
3480	0.24521	0.	-4.5664e-002	4.1905e-004
3485	0.40909	0.	0.	1.2904e-004
3489	0.35535	0.	-5.9029e-002	1.5487e-004
3497	0.5	0.	0.	7.0642e-005
3499	0.40081	0.	-5.9029e-002	1.1496e-004
3500	0.46828	0.	-6.4751e-002	7.8444e-005
3504	0.59091	0.	0.	4.3381e-005
3507	0.51373	0.	-6.4751e-002	5.996e-005
3508	0.5659	0.	-6.1467e-002	4.7499e-005
3514	0.68182	0.	0.	3.049e-005
3517	0.65675	0.	-6.1087e-002	3.1422e-005
3518	0.61136	0.	-6.1467e-002	3.8721e-005
3521	0.77273	0.	0.	2.2935e-005
3523	0.70221	0.	-6.1087e-002	2.7309e-005
3524	0.75034	0.	-6.7003e-002	2.3567e-005
3528	0.86364	0.	0.	1.791e-005
3531	0.7958	0.	-6.7003e-002	2.0126e-005
3532	0.85407	0.	-7.0404e-002	1.8126e-005
