Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
951	-8.775e-002	9.1616e-003	0.	1.0199e-002
952	-5.025e-002	5.4756e-002	0.	2.6423e-002
953	-2.0815e-002	0.23838	0.	3.8632e-002
954	-9.8041e-002	0.25276	0.	5.0598e-003
955	-2.1042e-002	0.33788	0.	2.3115e-003
956	-0.13229	0.17756	0.	3.0572e-003
957	-0.1576	-0.22244	0.	8.9863e-005
958	-0.12525	8.439e-002	0.	2.6141e-003
959	-0.16238	0.14008	0.	1.1769e-003
960	-0.15654	0.36636	0.	3.6279e-004
961	-0.1554	-0.15457	0.	3.8442e-004
962	-8.775e-002	0.11196	0.	6.3249e-003
963	-8.6948e-002	-0.12078	0.	1.6093e-003
964	-6.9e-002	1.6646e-002	0.	1.8619e-002
965	-0.10914	0.36248	0.	6.718e-004
966	-0.10904	-0.15477	0.	6.6656e-004
967	-0.16589	8.9335e-002	0.	7.3397e-004
968	-3.8792e-002	0.3265	0.	2.8986e-003
969	-4.2083e-002	-0.13909	0.	1.8238e-003
970	-6.5816e-002	0.36876	0.	9.4784e-004
971	-6.5921e-002	-0.15785	0.	9.7474e-004
972	-0.16275	5.5999e-002	0.	1.5987e-003
973	-7.3864e-002	-2.6556e-002	0.	1.1511e-002
974	-0.13044	0.21732	0.	3.3999e-003
975	-0.16124	-7.2709e-002	0.	1.32e-003
976	-0.1599	0.43162	0.	8.7312e-005
977	-5.6542e-002	0.33178	0.	2.2754e-003
978	-0.11595	-0.23376	0.	1.6647e-004
979	-0.15979	-4.7476e-002	0.	1.7251e-003
980	-2.4049e-002	0.35872	0.	1.4975e-003
981	-9.5943e-002	-2.9524e-002	0.	6.4783e-003
982	-0.12372	0.14752	0.	3.1432e-003
983	-0.16339	0.17548	0.	1.8324e-003
984	-2.5781e-002	-0.23001	0.	3.4623e-004
985	-2.3522e-002	0.43946	0.	3.4866e-004
986	-6.9e-002	6.1387e-002	0.	1.4165e-002
987	-0.1226	0.23624	0.	3.5435e-003
988	-8.775e-002	5.0518e-002	0.	9.5532e-003
989	-0.12183	0.44511	0.	1.4242e-004
990	-8.775e-002	7.2393e-002	0.	7.7339e-003
991	-5.025e-002	9.4131e-002	0.	1.7084e-002
992	-1.367e-002	-7.2008e-002	0.	1.0399e-002
993	-0.15092	0.32811	0.	7.3007e-004
994	-7.8816e-002	0.43071	0.	2.6714e-004
995	-1.8074e-002	0.40146	0.	6.1975e-004
996	-1.8242e-002	-0.19234	0.	5.9145e-004
997	-5.1589e-002	0.18369	0.	2.9673e-002
998	-0.12131	-7.0015e-002	0.	2.3634e-003
999	-0.12406	0.27853	0.	2.2513e-003
1000	-0.16245	0.22476	0.	1.967e-003
1001	-0.16275	-1.7439e-002	0.	2.0542e-003
1002	-0.12525	-2.561e-003	0.	3.987e-003
1003	-0.14253	0.289	0.	1.4866e-003
1004	-0.12525	0.1257	0.	2.3781e-003
1005	-0.16275	0.10613	0.	5.5904e-004
1006	-1.8926e-002	-0.10978	0.	3.8489e-003
1007	-0.10506	0.29124	0.	2.55e-003
1008	-7.0742e-002	0.26993	0.	7.1731e-003
1009	-0.14352	-0.17292	0.	3.0989e-004
1010	-0.16226	0.29593	0.	1.0339e-003
1011	-0.16275	1.9029e-002	0.	2.0803e-003
1012	-5.025e-002	2.5823e-002	0.	3.6339e-002
1013	-0.15297	-0.10224	0.	9.4223e-004
1014	-1.7083e-002	-4.519e-002	0.	2.204e-002
1015	-6.9e-002	0.10305	0.	1.0393e-002
1016	-0.12525	0.10505	0.	2.3327e-003
1017	-8.8717e-002	0.41467	0.	3.1647e-004
1018	-8.8579e-002	-0.20378	0.	3.358e-004
1019	-0.10529	-0.16906	0.	5.3058e-004
1020	-0.13441	-0.13155	0.	7.2422e-004
1021	-0.12954	0.3209	0.	1.083e-003
1022	-0.14987	0.2563	0.	1.8981e-003
1023	-6.1826e-002	0.39234	0.	5.9637e-004
1024	-6.0328e-002	-0.18294	0.	5.9281e-004
1025	-0.10379	0.15392	0.	5.3967e-003
1026	-0.16434	0.19169	0.	1.9953e-003
