Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
859	-0.79132	0.	-0.22895	4.332e-003
860	4.1123e-002	0.	-0.41305	5.1936e-003
861	-1.151	0.	-0.23045	1.1326e-003
862	-0.9252	0.	-0.37042	1.905e-003
863	8.7173e-002	0.	-0.22829	1.7634e-002
864	-0.92168	0.	-0.23773	2.364e-003
865	-0.66241	0.	-0.20619	8.219e-003
866	-1.2911	0.	-0.84303	1.8963e-004
867	-0.3834	0.	-0.8476	5.1679e-004
868	-0.29615	0.	-0.84182	4.0973e-004
869	-0.23349	0.	-0.11966	7.6581e-002
870	-0.575	0.	-0.29058	9.3965e-003
871	-0.64065	0.	-0.52767	2.1739e-003
872	-1.0542	0.	-0.91117	3.1062e-004
873	0.47877	0.	-0.5503	1.2084e-003
874	-0.55951	0.	-0.97257	4.2123e-004
875	-0.48981	0.	-0.25506	1.441e-002
876	4.9521e-004	0.	-9.8317e-002	0.15717
877	-0.53325	0.	-0.38385	6.4612e-003
878	-0.27688	0.	-0.12159	8.8837e-002
879	-0.54108	0.	-0.66299	1.2847e-003
880	-0.92237	0.	-9.1691e-002	2.9864e-003
881	-1.1217	0.	-9.1454e-002	1.4815e-003
882	-0.32146	0.	-0.11469	9.2495e-002
883	-0.14014	0.	-0.31587	1.0511e-002
884	-0.16005	0.	-0.20138	2.7595e-002
885	-0.39779	0.	-9.5015e-002	0.17133
1395	-0.4433	0.	-2.7645e-002	0.2476
1396	-0.45459	0.	-4.8815e-002	0.13753
1397	-0.41371	0.	-6.2219e-002	0.29351
2880	0.	0.	-5.625e-002	0.30697
2881	5.e-002	0.	-2.5e-002	0.22228
2882	0.	0.	-2.5e-002	0.36247
2883	1.7122e-002	0.	-6.4228e-002	0.23303
2920	-0.4	0.	-5.625e-002	0.36419
2921	-0.4	0.	-2.5e-002	0.36882
2922	-0.42165	0.	-3.8823e-002	0.30079
2923	-0.40685	0.	-5.6109e-002	0.32419
3550	-0.3875	0.	-7.5e-002	0.23296
3551	-0.3625	0.	-7.5e-002	0.18966
3552	-0.37065	0.	-9.528e-002	0.17254
3553	-0.3864	0.	-8.5008e-002	0.19668
3555	-0.4	0.	-6.875e-002	0.30768
3556	-0.41117	0.	-7.7787e-002	0.21027
3557	-0.3989	0.	-8.5008e-002	0.21016
3558	-0.40685	0.	-6.8609e-002	0.2686
3559	-0.325	0.	-7.5e-002	0.14591
3560	-0.35815	0.	-9.528e-002	0.14048
3561	-0.33573	0.	-9.4846e-002	0.12526
3563	-0.275	0.	-7.5e-002	0.11547
3564	-0.28844	0.	-9.8293e-002	0.11148
3565	-0.31073	0.	-9.4846e-002	0.11389
3567	-0.225	0.	-7.5e-002	8.5505e-002
3568	-0.24174	0.	-9.733e-002	8.8033e-002
3569	-0.26344	0.	-9.8293e-002	9.4246e-002
3570	-0.175	0.	-7.5e-002	7.8721e-002
3571	-0.19513	0.	-0.11185	6.5291e-002
3572	-0.21674	0.	-9.733e-002	7.6135e-002
3575	-0.125	0.	-7.5e-002	9.6693e-002
3576	-0.17013	0.	-0.11185	6.6397e-002
3577	-0.13904	0.	-0.11121	6.8571e-002
3581	-7.5e-002	0.	-7.5e-002	0.15858
3582	-8.3594e-002	0.	-0.11117	8.9583e-002
3583	-0.11404	0.	-0.11121	8.4346e-002
3584	-7.1875e-002	0.	-9.2361e-002	0.12244
3586	-3.75e-002	0.	-7.5e-002	0.20037
3587	-4.6875e-002	0.	-9.2361e-002	0.16852
3589	-1.25e-002	0.	-7.5e-002	0.19818
3590	-3.4375e-002	0.	-9.2361e-002	0.16354
3591	-1.2252e-002	0.	-8.6658e-002	0.17422
3595	0.	0.	-6.875e-002	0.2438
3596	1.7122e-002	0.	-7.6728e-002	0.17245
3597	2.476e-004	0.	-8.6658e-002	0.18263
3666	-0.40685	0.	-6.2359e-002	0.33348
3680	1.7122e-002	0.	-7.0478e-002	0.2168
4112	1.	0.	-0.14659	8.6946e-004
4114	0.95	0.	-4.8864e-002	9.4003e-004
4115	1.	0.	-4.8864e-002	9.1721e-004
4116	0.93854	0.	-0.13007	9.3586e-004
4119	1.	0.	-0.24432	8.0693e-004
4120	0.93854	0.	-0.17893	8.9181e-004
4124	1.	0.	-0.34205	7.211e-004
4125	0.89723	0.	-0.28601	9.0486e-004
4126	0.94465	0.	-0.34999	7.2414e-004
4127	0.93854	0.	-0.22779	8.736e-004
4130	1.	0.	-0.43977	5.8769e-004
4131	0.94465	0.	-0.39885	6.5627e-004
4134	1.	0.	-0.5375	4.7275e-004
4135	0.92899	0.	-0.51104	5.0885e-004
4136	0.94465	0.	-0.44771	5.9136e-004
