Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
1061	1.22E-02	0.25145	0	2.00E-02
1062	-1.22E-02	-4.15E-02	0	2.05E-02
1063	-6.35E-02	0.20238	0	-4.29E-04
1064	6.37E-02	0.2023	0	-5.37E-04
1065	-5.29E-02	0.18036	0	-1.22E-02
1066	5.30E-02	0.18035	0	-1.26E-02
1067	-5.01E-02	2.23E-02	0	-1.00E-02
1068	5.01E-02	2.23E-02	0	-9.87E-03
1069	0.13441	0.36996	0	3.10E-04
1070	-0.13441	-0.15996	0	2.98E-04
1071	-5.13E-02	0.41833	0	5.11E-04
1072	5.13E-02	-0.20833	0	4.04E-04
1073	0.12034	-3.19E-04	0	-1.50E-03
1074	-0.1199	-7.55E-04	0	-1.39E-03
1075	7.53E-02	-0.13776	0	1.58E-03
1076	-7.53E-02	0.34776	0	1.50E-03
1077	4.04E-02	0.29707	0	4.42E-03
1078	-4.04E-02	-8.71E-02	0	4.38E-03
1079	7.19E-02	0.24477	0	4.67E-03
1080	-7.19E-02	-3.48E-02	0	5.75E-03
1081	-0.10001	0.26297	0	1.61E-03
1082	0.10019	-5.76E-02	0	1.59E-03
1083	-0.20455	8.06E-02	0	-2.34E-03
1084	0.20646	7.77E-02	0	-2.21E-03
1085	-0.12288	0.13707	0	-5.09E-03
1086	0.12267	0.1362	0	-4.74E-03
1087	2.45E-02	0.22078	0	5.27E-02
1088	-2.55E-02	-1.15E-02	0	5.21E-02
1089	5.20E-02	8.24E-02	0	-1.94E-02
1090	-5.20E-02	8.24E-02	0	-1.95E-02
1091	5.11E-02	0.10366	0	-1.89E-02
1092	-5.11E-02	0.10366	0	-1.85E-02
1093	-0.2424	0.14812	0	-1.86E-03
1094	0.24222	0.13993	0	-1.89E-03
1095	0.20719	0.3278	0	-2.82E-04
1096	-0.20719	-0.1178	0	-2.81E-04
1097	-2.81E-02	0.21952	0	5.81E-02
1098	2.79E-02	-9.58E-03	0	5.06E-02
1099	-0.13914	9.29E-02	0	-4.49E-03
1100	5.31E-02	5.97E-02	0	-1.64E-02
1101	-5.31E-02	5.97E-02	0	-1.63E-02
1102	4.87E-03	0.23817	0	3.62E-02
1103	-4.87E-03	-2.82E-02	0	3.23E-02
1104	-0.19776	-7.88E-02	0	-5.08E-04
1105	0.10014	0.26041	0	1.63E-03
1106	-0.10177	-4.98E-02	0	1.49E-03
1107	7.23E-02	0.15971	0	-9.17E-03
